id,start,end,duration,text_len,text,video_id
18,91.0,94.0,3.0,51,"Tại biển Cửa Đại, thành phố Hội An, tỉnh Quảng Nam,",94mZP8f5HsY
19,94.0,99.0,5.0,84,mưa lớn trong những ngày qua kết hợp với bão số 6 đã làm cho bờ biển sạp lở thêm 2m.,94mZP8f5HsY
20,99.0,103.0,4.0,76,Các lực lượng chức năng vẫn đang túc trực 24 trên 24 giờ để kịp thời ứng phó,94mZP8f5HsY
21,103.0,105.0,2.0,38,với những diễn biến xấu của thời tiết.,94mZP8f5HsY
22,105.0,109.0,4.0,67,Các hộ dân ở vùng sung yếu ven biển đã được sơ tán đến nơi an toàn.,94mZP8f5HsY
23,113.0,118.0,5.0,93,"Còn tại Thừa Thiên Huế, hiện mực nước các con sông vẫn tiếp tục tăng cao trên mức báo động 3.",94mZP8f5HsY
24,118.0,122.0,4.0,73,"Hàng nghìn hộ dân, nhất là các hộ ở thành phố Huế bị ngập sâu trong nước,",94mZP8f5HsY
25,122.0,124.0,2.0,27,nhiều khu dân cư bị cô lập.,94mZP8f5HsY
26,124.0,126.0,2.0,60,"Chính quyền địa phương đang triển khai các phương án cứu hộ,",94mZP8f5HsY
27,126.0,129.0,3.0,62,"cung cấp lương thực thực phẩm và nước uống cho bà con vùng lũ,",94mZP8f5HsY
28,129.0,133.0,4.0,70,đặc biệt là di rời người dân vùng có nguy cơ ngập sâu đến nơi an toàn.,94mZP8f5HsY
29,135.0,140.0,5.0,78,"Trong khi đó, nhiều nơi tại Đà Nẵng cũng ghi nhận lượng mưa đo được gần 900mm.",94mZP8f5HsY
30,140.0,145.0,5.0,74,"Mưa lớn và nước lũ do 3 thủy điện lớn gồm Đắk Mi 4, Sông Bông 4 và A Vương",94mZP8f5HsY
31,145.0,148.0,3.0,52,trên thượng nguồn xả lũ khiến nhiều nơi bị ngập úng.,94mZP8f5HsY
32,148.0,151.0,3.0,62,"Hiện nay, chính quyền địa phương đã nỗ lực ứng phó với mưa lũ,",94mZP8f5HsY
33,151.0,153.0,2.0,48,hạn chế thấp nhất thiệt hại về người và tài sản.,94mZP8f5HsY
34,156.0,160.0,4.0,61,"Hai ngày qua, khu vực phía tây thành phố Đà Nẵng bị ngập sâu.",94mZP8f5HsY
35,160.0,165.0,5.0,81,Riêng huyện Hòa Vang có đến 61 thôn với gần 6.000 ngôi nhà tại 9 xã bị ngập nước.,94mZP8f5HsY
36,165.0,169.0,4.0,70,Chính quyền địa phương đã hỗ trợ sơ tán người dân đến khu vực an toàn.,94mZP8f5HsY
37,169.0,174.0,5.0,80,"Tuy nhiên, hàng trăm hectare hòa màu, nhiều hồ nuôi trồng thủy sản bị mất trắng,",94mZP8f5HsY
38,174.0,179.0,5.0,85,"hệ thống giao thông bị hư hỏng, hàng chục ngôi trường bị ngập nước có nguy cơ hư hại.",94mZP8f5HsY
39,180.0,182.0,2.0,36,Người dân ở đây đi lại rất khó khăn.,94mZP8f5HsY
40,182.0,186.0,4.0,50,Những nơi bị ngập ống thì địa phương có hoạt động.,94mZP8f5HsY
41,186.0,190.0,4.0,71,Người dân mà nhà bị ngập thì tới nơi câu ráo như nhà tôi đây để trú ẩn.,94mZP8f5HsY
42,190.0,196.0,6.0,102,Di dời người dân là nhiệm vụ trọng yếu để đảm bảo mục tiêu là bảo đảm an toàn tiến mạng cho người dân.,94mZP8f5HsY
43,196.0,200.0,4.0,73,"Hiện nay, 11 xã và bán chỉ đạo 11 xã cùng với lực lượng công an, quân đội",94mZP8f5HsY
44,200.0,206.0,6.0,73,"đã tổ chức di dời các hội dân ở khu vực ngập sâu, khu vực có nguy cơ cao.",94mZP8f5HsY
45,207.0,210.0,3.0,37,Chúng tôi đã di dời trên 850 hội dân.,94mZP8f5HsY
46,210.0,217.0,7.0,110,"Không chỉ khu vực ngoại ô như Hòa Vang, nhiều tuyến đường, khu dân cư ở trung tâm thành phố cũng bị ngập nước.",94mZP8f5HsY
47,217.0,220.0,3.0,65,"Chính quyền thành phố Đà Nẵng yêu cầu người dân hạn chế ra đường,",94mZP8f5HsY
48,220.0,225.0,5.0,85,"lắp đặt các biển cấm, chốt chặt tại các tuyến đường bị ngập, nguy cơ gây tai nạn cao.",94mZP8f5HsY
49,225.0,229.0,4.0,70,Thành phố cũng yêu cầu lực lượng chức năng phải thường xuyên canh trực,94mZP8f5HsY
50,229.0,233.0,4.0,79,tại hồ chứa nước Hòa Trung và Đồng Nghệ nhằm vận hành đảm bảo an toàn cao nhất.,94mZP8f5HsY
51,234.0,241.0,7.0,70,Công tác Phòng giám sát Đà Nẵng trong đợt mưa lũ này cơ bản là đảm bảo,94mZP8f5HsY
52,241.0,247.0,6.0,58,để chủ động sẵn sàng ứng phó với mưa lũ ấp thấp nhiệt đới.,94mZP8f5HsY
53,247.0,252.0,5.0,96,"Tính đến thời điểm này, mưa lũ đã khiến 4 tàu của người dân bị chìm, trong đó có 1 tàu mất tích.",94mZP8f5HsY
54,252.0,257.0,5.0,93,Trung tâm Phối hợp tìm kiếm cứu nạn hàng hải khu vực 2 đang phối hợp với các đơn vị liên quan,94mZP8f5HsY
55,257.0,262.0,5.0,74,tiếp tục hỗ trợ tìm kiếm 2 người của tàu DNA 90988TS bị mất tích trên biển,94mZP8f5HsY
56,262.0,268.0,6.0,77,và khẩn trương thú hộ tàu Đông Bắc 2203 đang bị mắc cạn tại vùng biển Nam Âu.,94mZP8f5HsY
57,272.0,278.0,6.0,104,"Đã tìm thấy 2 vợ chồng nạn nhân bị lũ cuốn trôi khi đi qua xã Đại Hòa, huyện Đại Lộc của tỉnh Quảng Nam.",94mZP8f5HsY
58,278.0,283.0,5.0,100,"Hai vợ chồng nạn nhân chú ở xã Điện Thắng, huyện Điện Bàng đi đàm cưới ở xã Duy Hòa, huyện Duy Xuyên",94mZP8f5HsY
59,283.0,289.0,6.0,102,"từ chiều 10-10-10 khi về qua xã Đại Hòa do mưa lớn, nước lũ dâng cao nên 2 vợ chồng bị nước cuốn trôi.",94mZP8f5HsY
60,289.0,295.0,6.0,118,"Sau nhiều giờ nỗ lực tìm kiếm, trong sáng nay các lực lượng chức năng đã tìm thấy 2 nạn nhân đưa về gia đình Mai Táng.",94mZP8f5HsY
