id,start,end,duration,text_len,text,video_id
14,80.0,85.0,5.0,86,Khi đó nhiệt độ chỉ khoảng là 14 độ thôi. Còn các năm còn lại thì trời đều ấm hơn hẳn.,vGwrS3j4p0U
15,85.0,88.0,3.0,29,Nhiệt độ là từ 20 độ trở lên.,vGwrS3j4p0U
16,88.0,92.0,4.0,102,Và hy vọng rằng là với những thông tin thời tiết rất là tích cực với một cái thời tiết đẹp như thế này,vGwrS3j4p0U
17,92.0,98.0,6.0,113,thì quý vị ở thủ đô Hà Nội cũng như là cả khu vực miền Bắc nữa chúng ta sẽ có một mùa Giáng sinh thật là an lành.,vGwrS3j4p0U
18,98.0,101.0,3.0,60,Còn bây giờ xin mời trở lại trường quay với anh Hoàng Dương.,vGwrS3j4p0U
19,101.0,106.0,5.0,106,Xin được cảm ơn chị Quỳnh Hoa. Tôi tin rằng những khán giả của Việt Nam hôm nay đang chuẩn bị mọi kế hoạch,vGwrS3j4p0U
20,106.0,110.0,4.0,73,để ra đường đón một đêm Giáng sinh. Thật là vui với tất cả mọi người rồi.,vGwrS3j4p0U
21,110.0,113.0,3.0,56,"Thưa quý vị, đó là những diễn biến thời tiết tại Hà Nội.",vGwrS3j4p0U
22,113.0,116.0,3.0,77,Còn các vùng miền khác thì có thuận lợi cho đêm Giáng sinh tối nay hay không?,vGwrS3j4p0U
23,116.0,120.0,4.0,64,Chúng ta sẽ cùng nhau đến với phần dự báo thời tiết cho cả nước.,vGwrS3j4p0U
24,122.0,126.0,4.0,81,"Ở miền Trung, khu vực từ Quảng Bình đến Khánh Hòa tối vừa đêm nay có mưa rào nhẹ.",vGwrS3j4p0U
25,126.0,129.0,3.0,59,Ít nhiều sẽ ảnh hưởng đến các hoạt động mừng lễ Giáng sinh.,vGwrS3j4p0U
26,129.0,134.0,5.0,80,"Quảng Bình đến Thừa Thiên Huế vừa mưa vừa rét, nhiệt độ ra động từ 17 đến 19 độ.",vGwrS3j4p0U
27,134.0,138.0,4.0,52,Còn từ Đà Nẵng đến Khánh Hòa trời lạnh 22 đến 24 độ.,vGwrS3j4p0U
28,138.0,143.0,5.0,78,"Nam bộ dự báo sẽ có đêm Noel ít mưa, gió Đông Bắc thổi khoảng cấp 2 đến cấp 3.",vGwrS3j4p0U
29,143.0,145.0,2.0,34,Ở ngoài quý vị sẽ thấy xe xe lạnh.,vGwrS3j4p0U
30,145.0,150.0,5.0,65,Nhiệt độ tại TP.HCM và các nơi khác trong khoảng từ 23 đến 25 độ.,vGwrS3j4p0U
31,150.0,153.0,3.0,53,Chuyển sang thời tiết dự báo cụ thể cho các nơi khác.,vGwrS3j4p0U
32,153.0,158.0,5.0,87,"Sapa đêm nay sáng sớm mai có sương mù nhẹ, vẫn rét, nhiệt độ thấp nhất chỉ khoảng 7 độ.",vGwrS3j4p0U
33,158.0,162.0,4.0,52,"Trưa chiều mai còn nắng ấm, nhiệt độ cao nhất 12 độ.",vGwrS3j4p0U
34,162.0,165.0,3.0,46,"Vinh dự báo đêm nay tạnh giáo, trời rét 17 độ.",vGwrS3j4p0U
35,165.0,169.0,4.0,70,"Ngày mai trời nhiều mây, cảm thấy rét, nhiệt độ cao nhất khoảng 19 độ.",vGwrS3j4p0U
36,169.0,172.0,3.0,35,Đà Lạt đêm nay trời cũng rét 16 độ.,vGwrS3j4p0U
37,172.0,176.0,4.0,56,"Ngày mai sẽ có lúc mưa rào nhẹ, nhiệt độ cao nhất 22 độ.",vGwrS3j4p0U
38,183.0,188.0,5.0,69,Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn,vGwrS3j4p0U
