id,start,end,duration,text_len,text,video_id
17,131.0,135.0,4.0,74,Trước lồng bè nuôi tôm hùm bị sóng gió vặn xoắn lại không thể nhận ra nổi.,CkaBHIU7A3E.f251
18,135.0,140.0,5.0,81,Nhiều người dân không thể nghĩ rằng mình vẫn còn có thể sống sót sau cơn bão này.,CkaBHIU7A3E.f251
19,141.0,146.0,5.0,127,"Trên kênh Anh, với sức gió nguy hiểm của cơn bão số 9 và thang cảnh báo lên cấp độ số 4 gần như là thang cảnh báo cao nhất rồi.",CkaBHIU7A3E.f251
20,146.0,151.0,5.0,101,Vậy người dân miền Trung ngay thời điểm này cần chuẩn bị những gì để có thể ứng phó với cơn bão số 9?,CkaBHIU7A3E.f251
21,151.0,155.0,4.0,87,Giả vâng nguy hiểm nhất ngay lúc này là những tàu thuyền vẫn còn hoạt động ở trên biển.,CkaBHIU7A3E.f251
22,155.0,162.0,7.0,130,"Thưa quý vị và các bạn, bà con ngư dân cần phải khẩn trương di chuyển thoát ra khỏi vùng nguy hiểm hoặc tìm nơi tránh trú an toàn.",CkaBHIU7A3E.f251
23,162.0,165.0,3.0,61,Neo đậu tàu thuyền đúng cách để có thể tránh sóng gió và đập.,CkaBHIU7A3E.f251
24,165.0,170.0,5.0,83,Đối với khu vực ven biển Trung Bộ thì người dân cần phải ra cố lại lồng bè hải sản.,CkaBHIU7A3E.f251
25,170.0,173.0,3.0,53,Tuyệt đối là không ở lại trên lồng bè khi mà bão vào.,CkaBHIU7A3E.f251
26,173.0,177.0,4.0,91,Cuối cùng sẽ là phần dự báo thời tiết cho các thành phố Trung Bộ trong đêm nay và ngày mai.,CkaBHIU7A3E.f251
27,177.0,180.0,3.0,57,Tại thành phố Hội An dự báo vẫn còn có mưa rông bất trợt.,CkaBHIU7A3E.f251
28,180.0,184.0,4.0,59,Từ chiều mai mưa gió sẽ tăng lên do ảnh hưởng của bão số 9.,CkaBHIU7A3E.f251
29,184.0,187.0,3.0,41,Dự báo nhiệt độ cao nhất không quá 27 độ.,CkaBHIU7A3E.f251
30,187.0,190.0,3.0,52,Thành phố Hồ Chí Minh đêm nay ít mưa trời mát 25 độ.,CkaBHIU7A3E.f251
31,190.0,194.0,4.0,38,Sáng đến chiều mai nắng đan xen 32 độ.,CkaBHIU7A3E.f251
32,194.0,199.0,5.0,87,Đến chiều và tối mai thì có thể chuyển mưa rông để phòng gió giật sấm xét kèm theo mưa.,CkaBHIU7A3E.f251
33,199.0,203.0,4.0,55,Cuối thủ đô Hà Nội đêm nay thì có lúc có mưa nhỏ 22 độ.,CkaBHIU7A3E.f251
34,203.0,206.0,3.0,56,Và chiều mai trời sẽ có nắng và nhiệt độ tăng lên 28 độ.,CkaBHIU7A3E.f251
