id,start,end,duration,text_len,text,video_id
21,85.0,87.0,2.0,40,Như vậy là cũng là số liệu gió rất mạnh.,tK8xFopLhUM
22,87.0,92.0,5.0,73,Và chúng tôi có thể thấy rằng qua cây phân tích hoàn lưu và công trục báo,tK8xFopLhUM
23,92.0,93.0,1.0,36,thì nhận thấy cường độ bão suy hiếu.,tK8xFopLhUM
24,93.0,97.0,4.0,84,Tuy nhiên chúng tôi đánh giá đây vẫn là một cơn bão mạnh và mặc dù cường độ suy hiếu,tK8xFopLhUM
25,97.0,101.0,4.0,102,nhưng cái thời điểm mà ảnh hưởng và tác động đến đất liền vẫn là cái thời điểm gió mạnh nhất chưa qua.,tK8xFopLhUM
26,101.0,105.0,4.0,79,Và chúng tôi xác định trong tối nay đến đêm và có thể kéo dài đến sáng ngày mai,tK8xFopLhUM
27,105.0,108.0,3.0,64,là cái thời điểm mà trên đất liền sẽ ghi nhận được gió mạnh nhất,tK8xFopLhUM
28,108.0,111.0,3.0,66,"và đánh giá chung là cường độ trên đất liền có thể là cấp 8, cấp 9",tK8xFopLhUM
29,111.0,114.0,3.0,46,vốn ven biển có nơi cấp 10 và giật đến cấp 12.,tK8xFopLhUM
30,114.0,116.0,2.0,34,"Vâng, đó là về diễn biến gió mạnh.",tK8xFopLhUM
31,116.0,118.0,2.0,30,Vậy còn diễn biến mưa thì sao?,tK8xFopLhUM
32,118.0,121.0,3.0,67,Bão số 13 đã gây mưa cho các tỉnh thành trung bộ như thế nào rồi ạ?,tK8xFopLhUM
33,121.0,125.0,4.0,65,Trong ngày hôm nay thì bão số 13 đã gây mưa cho các tỉnh trung bộ,tK8xFopLhUM
34,125.0,127.0,2.0,34,và riêng Thừa Thiên Huế và Đà Nẵng,tK8xFopLhUM
35,127.0,131.0,4.0,64,chúng tôi đã ghi nhận được tên lượng mưa từ 80 cho đến hơn 100mm,tK8xFopLhUM
36,131.0,135.0,4.0,80,và cùng với cái thời điểm mà gió mạnh nhất được đánh giá là trong tối và đêm nay,tK8xFopLhUM
37,135.0,138.0,3.0,85,thì chúng tôi cũng đánh giá tên lượng mưa cũng sẽ cấp tập xảy ra trong tối và đêm nay,tK8xFopLhUM
38,138.0,143.0,5.0,93,"và cái lượng mưa sẽ rất là lớn tập trung ở các tỉnh từ Hà Tĩnh cho đến Quảng Nam, Quảng Ngãi.",tK8xFopLhUM
39,143.0,145.0,2.0,57,"Vâng, xin cảm ơn ông về những thông tin trao đổi vừa rồi.",tK8xFopLhUM
40,145.0,149.0,4.0,70,"Thưa quý vị và các bạn, như vậy là cơn bão số 13 vẫn đang có diễn biến",tK8xFopLhUM
41,149.0,152.0,3.0,74,rất là phức tạp và chúng ta vẫn còn phải liên tục theo dõi về cơn bão này.,tK8xFopLhUM
42,153.0,155.0,2.0,40,Bây giờ thì xin mời trở lại trường quay.,tK8xFopLhUM
43,156.0,157.0,1.0,26,"Vâng, cảm ơn chị Xuân Anh.",tK8xFopLhUM
44,157.0,161.0,4.0,87,Và thông tin chúng tôi vừa cập nhật là 17h chiều nay thì do ảnh hưởng của mưa báo số 12,tK8xFopLhUM
45,161.0,164.0,3.0,57,thì đảo Lý Sơn của tỉnh Quảng Ngãi đã mất điện hoàn toàn.,tK8xFopLhUM
46,164.0,169.0,5.0,76,"Hiện gió tại đây thì đang ở cấp 10, cấp 11 và giật cấp 12, biển động dữ dội.",tK8xFopLhUM
47,169.0,173.0,4.0,71,"Một số nhà dân đã bị tốc mái, chiều cường đã làm sạt lở khu vực bờ biển",tK8xFopLhUM
48,173.0,178.0,5.0,72,"tại thôn Đông, An Hải, uy hiếp nhiều hộ dân và các công trình cảng biển.",tK8xFopLhUM
49,179.0,183.0,4.0,66,"Bão số 13 đã qua giai đoạn mạnh nhất, bão đã giảm xuống còn cấp 12",tK8xFopLhUM
50,183.0,185.0,2.0,30,nhưng đây vẫn là cấp bão mạnh.,tK8xFopLhUM
51,185.0,188.0,3.0,62,Vậy thì ảnh hưởng của gió mạnh đến các khu vực là như thế nào?,tK8xFopLhUM
52,188.0,193.0,5.0,96,"Vâng, đúng như anh nói là bão số 13 đã qua giai đoạn cao điểm nhất rồi, qua giai đoạn mạnh nhất.",tK8xFopLhUM
53,193.0,196.0,3.0,68,Và theo như dự báo thì khi mà bão càng tiến gần hơn về phía đất liền,tK8xFopLhUM
54,196.0,200.0,4.0,65,thì khả năng cơn bão này sẽ bắt đầu có những sự giảm về cường độ.,tK8xFopLhUM
55,200.0,204.0,4.0,66,Ở đằng sau lưng tôi đây là hình ảnh về diễn biến của cơn bão số 13,tK8xFopLhUM
56,204.0,208.0,4.0,79,"Và nhìn vào đây thì quý vị cũng có thể thấy là bão đang có xuống trách cao hơn,",tK8xFopLhUM
57,208.0,212.0,4.0,63,"di chuyển theo hướng là Tây Tây Bắc, đi vào vùng biển lạnh hơn.",tK8xFopLhUM
58,212.0,215.0,3.0,51,"Tức là vùng biển từ Hà Tĩnh trở vào đến Quảng Ngãi,",tK8xFopLhUM
59,215.0,219.0,4.0,62,"nơi mà cơn bão này sẽ đi vào thì những giờ tới nhiệt độ ở đây,",tK8xFopLhUM
60,219.0,224.0,5.0,88,những giờ tới khi mà cơn bão đi vào thì nhiệt độ ở vùng biển này sẽ chỉ khoảng là 25 độ.,tK8xFopLhUM
61,224.0,228.0,4.0,78,Nhiệt ẩm cung cấp cho bão vì thế sẽ giảm đi nên cường độ bão sẽ tiếp tục giảm.,tK8xFopLhUM
62,228.0,232.0,4.0,55,"Dự báo đến 4 giờ sáng ngày mai, tức là ngày 15 tháng 11",tK8xFopLhUM
63,232.0,236.0,4.0,74,"thì cường độ của bão sẽ giảm xuống chỉ còn là cấp 10, cấp 11, giật cấp 14.",tK8xFopLhUM
64,236.0,242.0,6.0,99,"Sau đó trong sáng mai, vùng gần tâm bão có khả năng đi vào khu vực đất liền Quảng Bình và Quảng Trị",tK8xFopLhUM
65,242.0,246.0,4.0,56,"với cường độ khi đó là khoảng cấp 8, cấp 9, giật cấp 11.",tK8xFopLhUM
66,246.0,251.0,5.0,86,Trọng tâm đổ bộ của cơn bão được xác định đó là khu vực 2 tỉnh Quảng Bình và Quảng Trị,tK8xFopLhUM
67,251.0,255.0,4.0,62,nhưng vùng gió mạnh của cơn bão sẽ phủ một trên một diện rộng.,tK8xFopLhUM
68,255.0,260.0,5.0,68,Cụ thể khắp từ khu vực đất liền Nam Nghệ An trở xuống tới Quảng Ngãi,tK8xFopLhUM
69,260.0,266.0,6.0,82,"thì dự báo gió bão mạnh cấp 6, cấp 7, sau tăng kết lên cấp 8, cấp 9, vùng ven biển",tK8xFopLhUM
70,266.0,270.0,4.0,58,"thậm chí là có những nơi gió bão mạnh cấp 10, giật cấp 12.",tK8xFopLhUM
71,270.0,273.0,3.0,58,Thời gian gió mạnh sẽ duy trì suốt từ giờ cho đến sáng mai,tK8xFopLhUM
72,273.0,277.0,4.0,54,"và với sức gió cấp 8, cấp 9 khi đổ bộ sẽ rất nguy hiểm",tK8xFopLhUM
73,277.0,281.0,4.0,73,"bởi với cấp gió này có thể làm gãy các cành cây, bật cốc cây, tốc mái nhà",tK8xFopLhUM
74,281.0,285.0,4.0,56,gây ra những thiệt hại nặng nề về nhà cửa của người dân.,tK8xFopLhUM
75,285.0,288.0,3.0,53,Vì vậy mà quý vị đặc biệt không chủ quan với gió bão.,tK8xFopLhUM
76,288.0,292.0,4.0,63,Để bảo vệ an toàn thì quý vị cần lưu ý một số việc chúng ta nên,tK8xFopLhUM
77,292.0,295.0,3.0,50,và không nên làm trước khi bão đổ bộ ngay sau đây.,tK8xFopLhUM
78,318.0,322.0,4.0,88,"Hạn chế không nên đi ra ngoài khi bão đổ bộ, đặc biệt nghiêm cấm các trường hợp hiếu kỳ.",tK8xFopLhUM
79,322.0,327.0,5.0,82,"Nếu buộc phải đi thì không nên đi tay không mà mang theo các vật dụng như đèn pin,",tK8xFopLhUM
80,327.0,332.0,5.0,74,điện thoại di động hoặc còi để thông tin trong trường hợp có sự cố xảy ra.,tK8xFopLhUM
81,332.0,337.0,5.0,61,"2. Không đi gần hoặc dẫm lên các đường xây điện, cột điện đổ.",tK8xFopLhUM
82,337.0,343.0,6.0,94,3. Không tìm cách vượt qua các cây đổ tránh ngang đường vì có thể có xây điện đang bị bắt vào.,tK8xFopLhUM
83,343.0,347.0,4.0,59,4. Không trú tránh dưới gốc cây để phòng tai nạn do đổ nhà.,tK8xFopLhUM
84,347.0,351.0,4.0,51,"Cây cối, cột điện, các vật bị gió bổ bay, vượt sật.",tK8xFopLhUM
85,353.0,357.0,4.0,79,"Vâng, chủ đoàn phòng tránh luôn là cách giảm thiểu thiệt hại một cách tốt nhất.",tK8xFopLhUM
86,357.0,360.0,3.0,51,Vậy thì mưa của cơn bão số 3 thì nó sẽ như thế nào?,tK8xFopLhUM
87,360.0,364.0,4.0,88,Có lớn và kéo dài hay không? Có khả năng gây ra sạt lở đất và lũ lụt hay không thưa chị?,tK8xFopLhUM
88,364.0,368.0,4.0,84,"Vâng, theo nhận định thì đợt mưa do cơn bão số 13 này sẽ kéo dài trong khoảng 2 ngày",tK8xFopLhUM
89,368.0,371.0,3.0,57,và dồn dập nhất sẽ là khoảng từ đêm nay cho tới ngày mai.,tK8xFopLhUM
90,371.0,378.0,7.0,89,Vùng mưa to đến rất to sẽ mở rộng khắp khu vực từ Nam Nghệ An trở xuống cho tận Quảng Nam,tK8xFopLhUM
91,378.0,383.0,5.0,53,với lượng mưa dự báo ở đây là từ 150-350 mm trên đợt.,tK8xFopLhUM
92,383.0,389.0,6.0,74,"Ở khu vực Thanh Hóa, Bắc Nghệ An và ở Quảng Ngãi thì khả năng là những nơi",tK8xFopLhUM
93,389.0,392.0,3.0,32,mà có mưa từ 50-150 mm trên đợt.,tK8xFopLhUM
94,392.0,397.0,5.0,85,Đây lại là những khu vực mà đã chịu rất nhiều tổn thương sau các đợt mưa lũ liên tiếp,tK8xFopLhUM
95,397.0,400.0,3.0,58,suốt hơn một tháng qua khiến đất đá đã bị phá hủy kết cấu.,tK8xFopLhUM
96,400.0,404.0,4.0,65,"Nay khi mà mưa chút xuống thêm thì nguy cơ cao có thể sạt lỡ đất,",tK8xFopLhUM
97,404.0,408.0,4.0,66,đặc biệt là khu vực vùng núi các tỉnh từ Thanh Hóa tới Quảng Ngãi.,tK8xFopLhUM
98,408.0,411.0,3.0,67,Bên cạnh đó thì mưa cấp tập có thể gây ra một đợt lũ trên các sông.,tK8xFopLhUM
99,411.0,416.0,5.0,75,"Cần chú ý đó là sông Ngàn Sâu, Ngàn Phố ở Hà Tĩnh và các sông từ Quảng Bình",tK8xFopLhUM
100,416.0,421.0,5.0,81,"cho tới Quảng Nam, lũ có thể dâng cao lên mức là từ báo động 2 cho tới báo động 3",tK8xFopLhUM
101,421.0,423.0,2.0,34,và có sông có thể vượt báo động 3.,tK8xFopLhUM
102,423.0,427.0,4.0,65,Các vùng trụng thấp cần đề phòng với nguy cơ có thể tái ngập úng.,tK8xFopLhUM
103,427.0,431.0,4.0,88,Tiếp theo sẽ là những thông tin dự báo trong một số thành phố trong đêm nay và ngày mai.,tK8xFopLhUM
104,431.0,436.0,5.0,85,"Với thành phố Huế, đêm nay và ngày mai có mưa bão, gió mạnh cấp 6, cấp 9, dật cấp 12,",tK8xFopLhUM
105,436.0,439.0,3.0,41,"trời lạnh, nhiệt độ không vượt quá 23 độ.",tK8xFopLhUM
106,439.0,442.0,3.0,56,Thành phố Đà Nẵng cũng nằm trong vùng ảnh hưởng của báo.,tK8xFopLhUM
107,442.0,447.0,5.0,74,"Mưa rất to kèm theo gió mạnh, nhiệt độ cao nhất ngày mai chỉ khoảng 25 độ.",tK8xFopLhUM
108,447.0,452.0,5.0,81,"Thành phố Hội An, mưa to và gió mạnh sẽ xảy ra trong đêm nay và sang cả ngày mai.",tK8xFopLhUM
109,452.0,456.0,4.0,62,"Khả năng ngày mai mưa sẽ giảm dần, nhiệt độ cao nhất là 25 độ.",tK8xFopLhUM
110,457.0,460.0,3.0,48,Hẹn gặp lại các bạn trong những video tiếp theo.,tK8xFopLhUM
