id,start,end,duration,text_len,text,video_id
39,238.0,241.0,3.0,69,"Chỉ trong vòng 1 tháng, trường đã phải dọn dẹp và chạy lụt đến 2 lần.",REYBpr_Aq0g
40,242.0,246.0,4.0,62,"Các học sinh, điểm trường này là vì các phòng học bị tông mái,",REYBpr_Aq0g
41,246.0,250.0,4.0,62,thì mượn nhà văn hóa của thôn để cho các em được tiếp tục học.,REYBpr_Aq0g
42,250.0,256.0,6.0,89,Còn địa phương thì đang huy động mọi nguồn lực để tập trung khắc phục một cách nhanh nhất,REYBpr_Aq0g
43,256.0,260.0,4.0,48,để các cháu được đến trường một cách nhanh nhất.,REYBpr_Aq0g
44,260.0,265.0,5.0,94,"Không chỉ trường tiểu học Quảng Minh A, hàng chục trường học khác trên địa bàn tỉnh Quảng Bình",REYBpr_Aq0g
45,265.0,268.0,3.0,59,cũng đang phải hứng chịu thiệt hại do cơn bão số 13 gây ra.,REYBpr_Aq0g
46,268.0,272.0,4.0,74,"Trường thiêm bị sập mái, trường thiêm bị dạn nứt, tiềm ẩn nhiều nguy hiểm.",REYBpr_Aq0g
47,272.0,278.0,6.0,92,Chúng tôi cũng rất là khẩn trương để mà kịp thời huy động nguồn lực hỗ trợ những điểm trường,REYBpr_Aq0g
48,278.0,282.0,4.0,56,"bị bái tóc mái, rồi những điểm trường bị ảnh hưởng nặng.",REYBpr_Aq0g
49,282.0,288.0,6.0,111,Trận lũ lịch sử trước đó đã khiến nhiều trường trên địa bàn tỉnh Quảng Bình khó hoàn thành tiến độ chương trình,REYBpr_Aq0g
50,288.0,290.0,2.0,33,mà Bộ Giáo dục và Đào tạo đưa ra.,REYBpr_Aq0g
51,290.0,294.0,4.0,75,"Vì quý thời gian dự phòng cho việc học đã hết, thậm chí thiếu, thì giờ đây,",REYBpr_Aq0g
52,294.0,297.0,3.0,62,"sau cơn bão số 13, hàng chục ngôi trường đang bị hư hỏng nặng,",REYBpr_Aq0g
53,297.0,302.0,5.0,89,"thậm chí có thể bị đổ sập, càng khiến việc hoàn thành chương trình này thêm khó khăn hơn.",REYBpr_Aq0g
